Date,Place,IMO number,Ship Name,Callsign,MMSI,Flag,Deficiencies,Detention,Ship Risk Profile
02.08.2016,"Kuching, Sarawak (Malaysia)",9184031,EROWATI,VRPO7,477620200,"Hong Kong, China",0,no,Low Risk Ship
02.08.2016,"Kuching, Sarawak (Malaysia)",9572862,ERICA 10,YCHV,525003391,Indonesia,0,no,High Risk Ship
02.08.2016,"Kota Kinabalu, Sabah (Malaysia)",9470882,PAUL RUSS,V2ER6,305567000,Antigua and Barbuda,0,no,Standard Risk Ship
02.08.2016,"Kota Kinabalu, Sabah (Malaysia)",9060247,SERENITY 1,3FGU9,354109000,Panama,3,no,
02.08.2016,Penang (Malaysia),9182497,STOVE TRADER,LAHG5,257402000,Norway,1,no,Low Risk Ship
02.08.2016,Penang (Malaysia),9397834,ALAM MANIS,9V3069,565335000,Singapore,7,no,High Risk Ship
01.08.2016,"Kuching, Sarawak (Malaysia)",9452816,DONG-A PENEUS,V7XN8,538004524,Marshall Islands,0,no,Standard Risk Ship
01.08.2016,Penang (Malaysia),9300130,TEERA BHUM,9VBE2,563912000,Singapore,0,no,Low Risk Ship
01.08.2016,Penang (Malaysia),9340427,CT CONFIDENCE,3EEL5,374866000,Panama,1,no,Standard Risk Ship
31.07.2016,"Bintulu, Sarawak (Malaysia)",9164263,TYGRA,D5KT7,636017404,Liberia,0,no,Low Risk Ship
31.07.2016,Port Kelang (Malaysia),9370587,TAY SON 4,3WNE,574338000,Vietnam,0,no,Standard Risk Ship
31.07.2016,Port Kelang (Malaysia),9738492,GREAT RAINBOW,VRNO4,477301500,"Hong Kong, China",0,no,Standard Risk Ship
31.07.2016,Port Kelang (Malaysia),9237084,WAN HAI 306,S6DT7,564768000,Singapore,0,no,High Risk Ship
31.07.2016,"Bintulu, Sarawak (Malaysia)",9401403,GLOBAL CERES,3FEO5,370974000,Panama,0,no,High Risk Ship
30.07.2016,"Bintulu, Sarawak (Malaysia)",9578050,PINTAIL,5BDT3,209102000,Cyprus,8,no,
29.07.2016,"Lahad Datu, Sabah (Malaysia)",9515357,TOREACH PIONEER,V7QD8,538003338,Marshall Islands,1,no,Low Risk Ship
29.07.2016,"Bintulu, Sarawak (Malaysia)",9278935,NOSHIRO III,H3HC,357482000,Panama,0,no,Standard Risk Ship
29.07.2016,"Bintulu, Sarawak (Malaysia)",9278935,NOSHIRO III,H3HC,357482000,Panama,1,no,
28.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9198379,LUXURY SW,3FKC9,357484000,Panama,0,no,High Risk Ship
28.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9198379,LUXURY SW,3FKC9,357484000,Panama,1,no,
28.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9148805,ELINE ENTERPRISE,POCJ,525005114,Indonesia,0,no,High Risk Ship
28.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9148805,ELINE ENTERPRISE,POCJ,525005114,Indonesia,3,no,
28.07.2016,"Bintulu, Sarawak (Malaysia)",9149249,STEADFAST,T2LU4,572612210,Tuvalu,10,no,
28.07.2016,"Lahad Datu, Sabah (Malaysia)",9228318,CHEMROAD MEGA,H3ME,355439000,Panama,6,no,
28.07.2016,"Bintulu, Sarawak (Malaysia)",9209001,ARIN 8,JZAR,525007247,Indonesia,2,no,High Risk Ship
27.07.2016,"Bintulu, Sarawak (Malaysia)",9132935,C. FRIEND,DSNN8,441408000,"Korea, Republic of",0,no,High Risk Ship
27.07.2016,"Bintulu, Sarawak (Malaysia)",9132935,C. FRIEND,DSNN8,441408000,"Korea, Republic of",2,no,
27.07.2016,"Kuching, Sarawak (Malaysia)",9474395,ITALIAN EXPRESS,ZDKF9,236608000,Gibraltar (GB),0,no,Low Risk Ship
27.07.2016,"Kuching, Sarawak (Malaysia)",9474395,ITALIAN EXPRESS,ZDKF9,236608000,Gibraltar (GB),2,no,
27.07.2016,"Bintulu, Sarawak (Malaysia)",9316957,SH GRACE,3EFB9,371993000,Panama,0,no,High Risk Ship
26.07.2016,Kuantan (Malaysia),9093610,AB 10,YD3338,,Indonesia,3,no,
26.07.2016,Kuantan (Malaysia),8968569,AB 7,,0,Indonesia,6,no,
26.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9060730,VTC PLANET,3WVU,574138000,Vietnam,0,no,Standard Risk Ship
26.07.2016,"Bintulu, Sarawak (Malaysia)",8613126,VINH PHUOC,3WDR,574013003,Vietnam,2,no,Standard Risk Ship
26.07.2016,Penang (Malaysia),9315848,KMTC TIANJIN,DSMA4,441933000,"Korea, Republic of",0,no,Low Risk Ship
26.07.2016,"Bintulu, Sarawak (Malaysia)",8414221,SEA DRAGON,HSB2782,567195000,Thailand,2,no,High Risk Ship
25.07.2016,"Kuching, Sarawak (Malaysia)",9553086,OCEANIA QUEEN,3FGD2,373564000,Panama,0,no,Standard Risk Ship
25.07.2016,"Kuching, Sarawak (Malaysia)",9223007,VINH THUAN,3WFG,574144134,Vietnam,1,no,Standard Risk Ship
25.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9561904,FORTUNE BAY,3EUZ3,353860000,Panama,0,no,High Risk Ship
25.07.2016,"Bintulu, Sarawak (Malaysia)",9132868,JIAN FA,3FNU4,374262000,Panama,0,no,Standard Risk Ship
25.07.2016,"Bintulu, Sarawak (Malaysia)",9205586,NORDANA ANDREA,HSCU2,567170000,Thailand,2,no,High Risk Ship
24.07.2016,"Bintulu, Sarawak (Malaysia)",9588249,ETERNITY C,D5DC2,636015837,Liberia,3,no,Low Risk Ship
24.07.2016,"Bintulu, Sarawak (Malaysia)",9550981,HAI PHONG 18,XVZE,574912000,Vietnam,3,no,Standard Risk Ship
23.07.2016,Sarikei (Malaysia),9143336,UNI-AMPLE,3FOJ7,351432000,Panama,0,no,Low Risk Ship
23.07.2016,Sarikei (Malaysia),9240536,HO FUA,3FZC4,352076000,Panama,1,no,High Risk Ship
22.07.2016,Sarikei (Malaysia),9153707,HAPPY VENTURE,9HYP8,256612000,Malta,0,no,High Risk Ship
22.07.2016,Sarikei (Malaysia),9209087,SIDER DISCOVERY,3ESI4,374435000,Panama,0,no,High Risk Ship
22.07.2016,Sarikei (Malaysia),9209087,SIDER DISCOVERY,3ESI4,374435000,Panama,2,no,
22.07.2016,Penang (Malaysia),9535307,KOTA NELAYAN,9V8168,563194000,Singapore,0,no,Standard Risk Ship
21.07.2016,"Lahad Datu, Sabah (Malaysia)",9769647,GLOBAL APOLLON,HPEV,374273000,Panama,0,no,Low Risk Ship
21.07.2016,Penang (Malaysia),9202792,SINAR SOLO,9V7837,565953000,Singapore,0,no,Low Risk Ship
21.07.2016,Penang (Malaysia),9248708,WAN HAI 313,S6AS9,565132000,Singapore,0,no,Low Risk Ship
21.07.2016,"Kuching, Sarawak (Malaysia)",9140449,SENNA,HSB4262,567359000,Thailand,0,no,Standard Risk Ship
20.07.2016,Penang (Malaysia),9712216,TIGER JILIN,VROU6,477078300,"Hong Kong, China",0,no,Low Risk Ship
20.07.2016,"Kota Kinabalu, Sabah (Malaysia)",8611752,SHENG HO,BNJG,416357000,"Taiwan, Province of China",0,no,High Risk Ship
19.07.2016,"Labuan, Sabah (Malaysia)",9586978,PASCO 86,3WAE9,574000880,Vietnam,3,no,Standard Risk Ship
19.07.2016,"Kuching, Sarawak (Malaysia)",9242584,CONMAR DELTA,V2GB8,305874000,Antigua and Barbuda,2,no,
19.07.2016,Tanjung Pelepas (Malaysia),9002609,SPERANZA,HPPO,353035000,Panama,0,no,Low Risk Ship
19.07.2016,"Kuching, Sarawak (Malaysia)",9242584,CONMAR DELTA,V2GB8,305874000,Antigua and Barbuda,0,no,Low Risk Ship
19.07.2016,Tanjung Pelepas (Malaysia),9534042,CHANG BAI SAN,9V8387,566430000,Singapore,0,no,Low Risk Ship
18.07.2016,"Lahad Datu, Sabah (Malaysia)",9134488,SB COUNT,DSFY5,441250000,"Korea, Republic of",0,no,High Risk Ship
18.07.2016,"Labuan, Sabah (Malaysia)",9471666,LONG GLORY,3EYI3,373553000,Panama,1,no,Standard Risk Ship
18.07.2016,"Kuching, Sarawak (Malaysia)",9164500,WELBECK,V7JT9,538006104,Marshall Islands,1,no,High Risk Ship
18.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9710086,YANGTZE KEEPER,V7JT7,538006103,Marshall Islands,0,no,Standard Risk Ship
15.07.2016,Penang (Malaysia),9202182,UNI-PERFECT,3FZE9,357979000,Panama,0,no,Standard Risk Ship
15.07.2016,"Lahad Datu, Sabah (Malaysia)",9278703,BUM YOUNG,V7RD8,538003485,Marshall Islands,0,no,High Risk Ship
15.07.2016,"Lahad Datu, Sabah (Malaysia)",9353888,ESHIPS COBIA,V7KC4,538002602,Marshall Islands,0,no,Low Risk Ship
15.07.2016,"Lahad Datu, Sabah (Malaysia)",9750452,GLOBAL FLORA,3ETQ2,356896000,Panama,0,no,Low Risk Ship
15.07.2016,"Labuan, Sabah (Malaysia)",9264049,GREAT SCENERY,VRXO9,477055000,"Hong Kong, China",0,no,High Risk Ship
15.07.2016,"Labuan, Sabah (Malaysia)",9264049,GREAT SCENERY,VRXO9,477055000,"Hong Kong, China",4,no,
14.07.2016,"Kuching, Sarawak (Malaysia)",9449467,CAPE DURANGO,V7VD9,538004097,Marshall Islands,0,no,Low Risk Ship
14.07.2016,Penang (Malaysia),9238179,WAN HAI 303,S6DT5,564524000,Singapore,1,no,Standard Risk Ship
14.07.2016,"Labuan, Sabah (Malaysia)",9524360,DONG THIEN PHU DIAMOND,XVRL,574412000,Vietnam,5,no,Standard Risk Ship
13.07.2016,Penang (Malaysia),9807645,TERATAI 6777,V6KI,,"Micronesia, Federated States of",7,no,Standard Risk Ship
13.07.2016,Penang (Malaysia),9807712,TERATAI 666,V6KH,0,"Micronesia, Federated States of",8,no,Standard Risk Ship
13.07.2016,Kemaman (Malaysia),0,YEE LEE NO. 2,V3KT3,0,Belize,0,no,
13.07.2016,"Lahad Datu, Sabah (Malaysia)",8864294,SELASIH,E6EA2,542197110,Niue,0,no,High Risk Ship
13.07.2016,"Kuching, Sarawak (Malaysia)",9510577,GSW ADVENTURE,9V3343,566216000,Singapore,0,no,High Risk Ship
13.07.2016,"Kuching, Sarawak (Malaysia)",9248710,ASEAN PROTECTOR,9VYR5,564521000,Singapore,0,no,High Risk Ship
13.07.2016,"Kuching, Sarawak (Malaysia)",9248710,ASEAN PROTECTOR,9VYR5,564521000,Singapore,4,no,
13.07.2016,Penang (Malaysia),9367449,ROYAL PERIDOT,V7OW2,538003172,Marshall Islands,0,no,Low Risk Ship
12.07.2016,Penang (Malaysia),9796327,TERATAI 777,V6KL,0,"Micronesia, Federated States of",7,no,Standard Risk Ship
12.07.2016,Penang (Malaysia),8693035,TERATAI 733,V6KJ,0,"Micronesia, Federated States of",7,no,Standard Risk Ship
12.07.2016,Penang (Malaysia),8693023,TERATAI 398,V6KK,0,"Micronesia, Federated States of",8,no,Standard Risk Ship
12.07.2016,"Kuching, Sarawak (Malaysia)",9205524,GLORY SUMMIT,3FEP9,357270000,Panama,1,no,Standard Risk Ship
12.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9032692,XIN XIANG AN,BIOQ,413905000,China,3,no,High Risk Ship
12.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9217802,VSG DREAM,3EPB4,357318000,Panama,0,no,High Risk Ship
11.07.2016,"Lahad Datu, Sabah (Malaysia)",8410926,BISTARI 8,YBDY2,525003516,Indonesia,0,no,High Risk Ship
11.07.2016,"Bintulu, Sarawak (Malaysia)",9348522,THERESA TAURUS,S6EN3,565204000,Singapore,0,no,Low Risk Ship
11.07.2016,"Bintulu, Sarawak (Malaysia)",9560986,AMAZONA,VRKT8,477938200,"Hong Kong, China",0,no,Low Risk Ship
11.07.2016,"Sandakan, Sabah (Malaysia)",9584229,YANGTZE FLOURISH,VRKF3,477700900,"Hong Kong, China",0,no,Low Risk Ship
11.07.2016,"Kuching, Sarawak (Malaysia)",9003586,PIONEER A,JVDJ5,457809000,Mongolia,3,no,High Risk Ship
11.07.2016,"Kuching, Sarawak (Malaysia)",9307865,TRANSCO GLORY,3WUH9,574002780,Vietnam,0,no,High Risk Ship
05.07.2016,Kuantan (Malaysia),0,PORNPIYACHARN 1,,0,Thailand,2,no,
05.07.2016,Sarikei (Malaysia),9542855,OCEAN SEAGULL,3FSU4,370722000,Panama,2,no,
05.07.2016,Sarikei (Malaysia),9452751,TIGER,3WQK,574476000,Vietnam,1,no,Standard Risk Ship
04.07.2016,Tanjung Pelepas (Malaysia),9077848,JADE PALMS,3FVF3,354387000,Panama,1,no,Standard Risk Ship
03.07.2016,"Pasir Gudang, Johor (Malaysia)",9556430,MINH CONG 68,3WOF,574000450,Vietnam,1,no,
02.07.2016,"Kota Kinabalu, Sabah (Malaysia)",9572862,ERICA 10,YCHV,525003391,Indonesia,3,no,
01.07.2016,"Tawau, Sabah (Malaysia)",9548665,EASTERN SAPPHIRE,VRFV2,477614700,"Hong Kong, China",0,no,Standard Risk Ship
30.06.2016,"Bintulu, Sarawak (Malaysia)",8514801,YAS,3FOG3,356976000,Panama,10,no,
30.06.2016,"Bintulu, Sarawak (Malaysia)",9174426,ASIAN GLORY,3FWD5,351128000,Panama,0,no,High Risk Ship
30.06.2016,"Kuching, Sarawak (Malaysia)",9133707,SENNA 5,HSB5523,567066900,Thailand,0,no,Standard Risk Ship
30.06.2016,"Kuching, Sarawak (Malaysia)",9060728,MY AN,XVHS,574223000,Vietnam,1,no,Standard Risk Ship
30.06.2016,"Miri, Sarawak (Malaysia)",9403475,TH SYMPHONY,3EPE9,351018000,Panama,0,no,Standard Risk Ship
29.06.2016,"Bintulu, Sarawak (Malaysia)",9505998,GREENWICH PARK,A8YZ9,636015164,Liberia,0,no,Standard Risk Ship
29.06.2016,Penang (Malaysia),9625542,HYUNDAI PARAMOUNT,D5DQ8,636015950,Liberia,0,no,Low Risk Ship
29.06.2016,Kemaman (Malaysia),9615999,TASCO AMARIT,HSB4699,567463000,Thailand,2,no,
29.06.2016,Port Kelang (Malaysia),8614223,WELL FAITH,H3HU,355880000,Panama,4,no,High Risk Ship
29.06.2016,Port Kelang (Malaysia),9176450,PACIFIC LOHAS,VRGE6,477661100,"Hong Kong, China",0,no,Standard Risk Ship
29.06.2016,"Bintulu, Sarawak (Malaysia)",9114983,AMA,HSB4689,567061800,Thailand,4,no,Standard Risk Ship
28.06.2016,"Kuching, Sarawak (Malaysia)",9598153,KEN ORCHID,A8VZ2,636014693,Liberia,0,no,High Risk Ship
28.06.2016,Penang (Malaysia),9123855,NEW SAILING 1,3FGD5,355262000,Panama,2,no,High Risk Ship
28.06.2016,Penang (Malaysia),9176474,BANGSAKAO,HSB4573,567428000,Thailand,6,no,High Risk Ship
28.06.2016,"Bintulu, Sarawak (Malaysia)",9172272,MELATI 7,VRMZ6,477293800,"Hong Kong, China",16,no,
28.06.2016,"Bintulu, Sarawak (Malaysia)",8819081,THERESA VENUS,T2WU3,572304210,Tuvalu,7,no,
28.06.2016,Port Kelang (Malaysia),9608570,VICTORIA 09,3WKN9,574002020,Vietnam,9,no,Standard Risk Ship
28.06.2016,Port Kelang (Malaysia),9473420,RIVERTEC,VRGF4,477661400,"Hong Kong, China",0,no,High Risk Ship
28.06.2016,"Lahad Datu, Sabah (Malaysia)",9772814,LIANG DA,3EYO4,354557000,Panama,0,no,High Risk Ship
27.06.2016,"Bintulu, Sarawak (Malaysia)",9544750,NORD AUCKLAND,9V8903,564983000,Singapore,5,no,Low Risk Ship
27.06.2016,"Kuching, Sarawak (Malaysia)",9445239,GOLDEN SHOWER ACE,3ESO2,370376000,Panama,0,no,Low Risk Ship
27.06.2016,"Kuching, Sarawak (Malaysia)",9217802,VSG DREAM,3EPB4,357318000,Panama,0,no,High Risk Ship
27.06.2016,"Kuching, Sarawak (Malaysia)",9587697,HOA BINH 45,3WBF9,574000790,Vietnam,3,no,Standard Risk Ship
27.06.2016,"Bintulu, Sarawak (Malaysia)",9603465,BULK COSTA RICA,9V9182,566557000,Singapore,0,no,Standard Risk Ship
26.06.2016,"Bintulu, Sarawak (Malaysia)",8514801,YAS,3FOG3,356976000,Panama,7,yes,Standard Risk Ship
26.06.2016,"Bintulu, Sarawak (Malaysia)",9586966,PASCO 98,3WAG9,574000610,Vietnam,2,no,Standard Risk Ship
26.06.2016,"Bintulu, Sarawak (Malaysia)",9519212,COREOCEAN OL,3FKW9,372878000,Panama,0,no,Standard Risk Ship
24.06.2016,"Kuching, Sarawak (Malaysia)",9334973,MARINE EMERALD,3EFA8,371984000,Panama,1,no,
24.06.2016,"Lahad Datu, Sabah (Malaysia)",9003603,HOA NAM,3WGE,574235000,Vietnam,2,no,Standard Risk Ship
23.06.2016,"Lahad Datu, Sabah (Malaysia)",9536260,THAI BINH STAR 01,XVRJ,574437000,Vietnam,3,no,Standard Risk Ship
23.06.2016,Port Kelang (Malaysia),9625566,LUO ZHOU,BKVW5,412403020,China,0,no,Standard Risk Ship
23.06.2016,Kuantan (Malaysia),9070797,MINXI,3EXL6,354914000,Panama,0,no,High Risk Ship
22.06.2016,"Tawau, Sabah (Malaysia)",9526980,ORCHID CORAL,3FZG3,351320000,Panama,0,no,Low Risk Ship
21.06.2016,"Lahad Datu, Sabah (Malaysia)",9033347,EVER CONCORD,,677059400,"Tanzania, United Republic of",0,no,Standard Risk Ship
21.06.2016,"Kuching, Sarawak (Malaysia)",9149902,GDANSK TRADER,3ENA6,374857000,Panama,0,no,Standard Risk Ship
21.06.2016,Penang (Malaysia),9626417,KMTC SHENZHEN,3FZH8,351483000,Panama,0,no,Low Risk Ship
21.06.2016,Port Kelang (Malaysia),9117789,HONG DE,3EFO8,352706000,Panama,3,no,High Risk Ship
20.06.2016,"Kuching, Sarawak (Malaysia)",9242572,SUN EXPRESS,V2OE7,304408000,Antigua and Barbuda,3,no,
20.06.2016,"Kuching, Sarawak (Malaysia)",9622394,REDWOOD,V3VN3,312112000,Belize,0,no,Standard Risk Ship
20.06.2016,"Kuching, Sarawak (Malaysia)",9507714,FPMC CONTAINER 10,VRFL9,477542300,"Hong Kong, China",0,no,Standard Risk Ship
18.06.2016,Port Kelang (Malaysia),9587714,TRUONG LOC 16,XVWT,574000400,Vietnam,3,no,Standard Risk Ship
17.06.2016,"Lahad Datu, Sabah (Malaysia)",9433860,GLOBAL MERCURY,3EON7,357151000,Panama,0,no,Standard Risk Ship
16.06.2016,"Lahad Datu, Sabah (Malaysia)",9600061,ROYAL 27,XVDY9,574002940,Vietnam,3,no,Standard Risk Ship
15.06.2016,Kuantan (Malaysia),9268617,XIANG HONG 21,9LU2128,667001325,Sierra Leone,1,no,
15.06.2016,"Tawau, Sabah (Malaysia)",9545467,EASTERN RUBY,VRFA8,477207200,"Hong Kong, China",0,no,High Risk Ship
15.06.2016,"Bintulu, Sarawak (Malaysia)",9134476,SB PRINCESS,DSOU5,440350000,"Korea, Republic of",2,no,Standard Risk Ship
14.06.2016,"Lahad Datu, Sabah (Malaysia)",9597408,ASAHI OCEAN,3FNK3,357994000,Panama,0,no,Standard Risk Ship
14.06.2016,"Lahad Datu, Sabah (Malaysia)",9597408,ASAHI OCEAN,3FNK3,357994000,Panama,4,no,
14.06.2016,Lumut (Malaysia),9787302,ZHONG XIN 2,9LU2299,667001496,Sierra Leone,18,no,Standard Risk Ship
14.06.2016,Penang (Malaysia),9117404,COS CHERRY,S6IZ,564148000,Singapore,0,no,High Risk Ship
13.06.2016,"Kuching, Sarawak (Malaysia)",9374662,RICH MIGHTY,T3HH2,529610000,Kiribati,5,no,
13.06.2016,"Kuching, Sarawak (Malaysia)",9374662,RICH MIGHTY,T3HH2,529610000,Kiribati,2,no,High Risk Ship
13.06.2016,"Kota Kinabalu, Sabah (Malaysia)",9128790,GUO RUI,3FZJ5,356116000,Panama,0,no,High Risk Ship
13.06.2016,"Kuching, Sarawak (Malaysia)",9165449,NICA I,5BKH4,212929000,Cyprus,7,no,
10.06.2016,"Kuching, Sarawak (Malaysia)",9115042,ARMADA GEMA,PNZT,525015974,Indonesia,3,no,High Risk Ship
10.06.2016,Port Kelang (Malaysia),9536856,KING COTTON,3FLS2,356757000,Panama,0,no,Standard Risk Ship
09.06.2016,Penang (Malaysia),9296444,GLARING PESCADORES,HPWN,356256000,Panama,2,no,High Risk Ship
09.06.2016,Penang (Malaysia),9260653,EXCELLENT PESCADORES,HORK,356291000,Panama,4,no,Standard Risk Ship
09.06.2016,"Kuching, Sarawak (Malaysia)",9548988,FENG HAI 17,BYBJ,413765000,China,0,no,Standard Risk Ship
09.06.2016,"Pasir Gudang, Johor (Malaysia)",8902333,AEGEAN PARADISE,3EQQ5,374274000,Panama,0,no,High Risk Ship
09.06.2016,Port Kelang (Malaysia),9124201,GREAT WEATH,3FMQ5,372488000,Panama,2,no,High Risk Ship
08.06.2016,Port Kelang (Malaysia),9342712,WAN HAI 317,9VKB6,565777000,Singapore,0,no,Low Risk Ship
08.06.2016,"Lahad Datu, Sabah (Malaysia)",9172246,MELATI 4,VRND3,477117600,"Hong Kong, China",2,no,High Risk Ship
08.06.2016,"Kota Kinabalu, Sabah (Malaysia)",8317344,SHINE HO,HPOZ,351548000,Panama,0,no,High Risk Ship
08.06.2016,"Labuan, Sabah (Malaysia)",9745031,EXECUTIVE BALANCE,9V3096,563008000,Singapore,3,no,
07.06.2016,"Labuan, Sabah (Malaysia)",9745031,EXECUTIVE BALANCE,9V3096,563008000,Singapore,4,no,Standard Risk Ship
07.06.2016,Penang (Malaysia),9088732,AARON N,3FHM6,356175000,Panama,6,no,High Risk Ship
06.06.2016,Kerteh (Malaysia),8678786,MAN YANG JUN 2,E6CU2,542167110,Niue,9,no,
06.06.2016,"Lahad Datu, Sabah (Malaysia)",9357432,DD VIGILANT,3EKW,372850000,Panama,2,no,High Risk Ship
06.06.2016,"Kuching, Sarawak (Malaysia)",9276937,TOYO ENERGY,HOZS,357921000,Panama,0,no,Standard Risk Ship
06.06.2016,"Kuching, Sarawak (Malaysia)",9418688,PHUONG NAM 1,3WQN,574470000,Vietnam,3,no,High Risk Ship
06.06.2016,Penang (Malaysia),9572862,ERICA 10,YCHV,525003391,Indonesia,5,no,High Risk Ship
04.06.2016,"Kota Kinabalu, Sabah (Malaysia)",9560003,AOLI 5,VRHY8,477866800,"Hong Kong, China",0,no,Standard Risk Ship
04.06.2016,"Kota Kinabalu, Sabah (Malaysia)",9560003,AOLI 5,VRHY8,477866800,"Hong Kong, China",4,no,
03.06.2016,"Bintulu, Sarawak (Malaysia)",9228318,CHEMROAD MEGA,H3ME,355439000,Panama,0,no,High Risk Ship
03.06.2016,"Kuching, Sarawak (Malaysia)",9276212,VINH HUNG,XVFL,574206000,Vietnam,2,no,Standard Risk Ship
03.06.2016,"Kuching, Sarawak (Malaysia)",8717934,SENNA 4,HSB4532,567413000,Thailand,0,no,High Risk Ship
02.06.2016,Port Kelang (Malaysia),8661123,LAO CHUAN ZHANG 717,V3UH8,312734000,Belize,6,no,High Risk Ship
02.06.2016,Tanjung Pelepas (Malaysia),9179610,MERLION M,E5U2923,518975000,Cook Islands,0,no,Standard Risk Ship
01.06.2016,"Bintulu, Sarawak (Malaysia)",9623659,UNICORN OCEAN,9V3078,565391000,Singapore,2,no,
01.06.2016,"Bintulu, Sarawak (Malaysia)",8820729,SAPAI,3EHE7,353369000,Panama,4,no,High Risk Ship
01.06.2016,"Bintulu, Sarawak (Malaysia)",8800212,BORNEO PIONEER,T2HM4,572533210,Tuvalu,1,no,High Risk Ship
01.06.2016,Port Kelang (Malaysia),9102837,M STAR 1,3FNH3,373014000,Panama,2,no,High Risk Ship
01.06.2016,"Pasir Gudang, Johor (Malaysia)",9379923,DONGBANG GIANT NO. 5,DSMC3,441941000,"Korea, Republic of",0,no,High Risk Ship
01.06.2016,"Lahad Datu, Sabah (Malaysia)",9571210,GAO CHENG 2,VRGE8,477685800,"Hong Kong, China",0,no,Low Risk Ship
30.05.2016,Tanjung Pelepas (Malaysia),9077886,SEA CORAL,E5U3066,518100121,Cook Islands,0,no,Standard Risk Ship
30.05.2016,"Kuching, Sarawak (Malaysia)",9558361,UNA,3EVV5,370159000,Panama,0,no,Low Risk Ship
30.05.2016,Penang (Malaysia),9400514,TIAN YUN HE,BQBJ,413763000,China,0,no,Low Risk Ship
30.05.2016,"Kota Kinabalu, Sabah (Malaysia)",9681508,ENDURANCE SW,3EUU9,353862000,Panama,0,no,Standard Risk Ship
29.05.2016,"Kota Kinabalu, Sabah (Malaysia)",9543304,BLUE STAR,3WZR,574862000,Vietnam,0,no,Standard Risk Ship
29.05.2016,"Kota Kinabalu, Sabah (Malaysia)",9325104,TAMPA BAY,VRLQ9,477250400,"Hong Kong, China",0,no,Low Risk Ship
28.05.2016,"Lahad Datu, Sabah (Malaysia)",9458834,UACC RIYADH,V7FR7,538004886,Marshall Islands,0,no,Low Risk Ship
27.05.2016,"Kuching, Sarawak (Malaysia)",9578373,FENG HAI 22,BYFO,412473490,China,0,no,Low Risk Ship
27.05.2016,Port Kelang (Malaysia),9554042,EMERALD,V7RR6,538003569,Marshall Islands,0,no,Low Risk Ship
26.05.2016,"Labuan, Sabah (Malaysia)",9423267,CHIARA D'AMATO,ICLO,247256300,Italy,2,no,Low Risk Ship
25.05.2016,"Kuching, Sarawak (Malaysia)",9181833,MANGIUM,DXMV,548446000,Philippines,0,no,High Risk Ship
25.05.2016,"Kuching, Sarawak (Malaysia)",9489120,TIGER SPRING,VRLF2,477335100,"Hong Kong, China",0,no,Low Risk Ship
25.05.2016,"Kuching, Sarawak (Malaysia)",9140449,SENNA,HSB4262,567359000,Thailand,0,no,Standard Risk Ship
24.05.2016,Tanjung Pelepas (Malaysia),9183374,FORTUNE STAR,HSB4737,567469000,Thailand,0,no,Standard Risk Ship
23.05.2016,Penang (Malaysia),9669859,OCEANLINE SC 668,JVWG4,457629000,Mongolia,15,yes,High Risk Ship
23.05.2016,"Kuching, Sarawak (Malaysia)",9167265,PARNIA,EPBV9,422035900,"Iran, Islamic Republic of",0,no,Standard Risk Ship
22.05.2016,"Bintulu, Sarawak (Malaysia)",9341146,CHAMPION PULA,V7ZP5,538004886,Marshall Islands,0,no,Low Risk Ship
22.05.2016,"Tawau, Sabah (Malaysia)",9136917,JUPITER,3FZD6,371439000,Panama,1,no,Standard Risk Ship
21.05.2016,"Bintulu, Sarawak (Malaysia)",9153898,DA FU,3FUL8,354797000,Panama,0,no,Low Risk Ship
21.05.2016,"Lahad Datu, Sabah (Malaysia)",9390903,EMA QUERIDA,3EPO7,372373000,Panama,0,no,Low Risk Ship
20.05.2016,"Bintulu, Sarawak (Malaysia)",9361471,NAYUN,D7AM,440130000,"Korea, Republic of",1,no,High Risk Ship
20.05.2016,"Bintulu, Sarawak (Malaysia)",9223851,GENNARO IEVOLI,9HA3007,229031000,Malta,0,no,High Risk Ship
20.05.2016,Port Kelang (Malaysia),9591002,JIN HAI XIN,BVLF,413696580,China,0,no,Low Risk Ship
20.05.2016,Kuantan (Malaysia),0,JAAG 01,,0,Indonesia,4,no,
20.05.2016,"Labuan, Sabah (Malaysia)",8605155,SILVER WATER 18,JVCN2,457047000,Mongolia,2,no,
19.05.2016,Kuantan (Malaysia),8674297,SAPPHIRE,9LU2144,667001341,Sierra Leone,21,no,Standard Risk Ship
19.05.2016,Port Kelang (Malaysia),9172507,SINAR KUDUS,YGFH,525009027,Indonesia,3,no,High Risk Ship
19.05.2016,Port Kelang (Malaysia),9010022,ASIA BRIDGE 2,V3WL2,312183000,Belize,3,no,High Risk Ship
19.05.2016,Penang (Malaysia),9658056,SEMIRAMIS,D5CH2,636015698,Liberia,0,no,Low Risk Ship
